year,state_po,city,blue votes,red votes,other votes,winner
2008,NC,Beulaville,8958,10834,112,Republican
2008,NC,Biltmore Forest,69716,52494,1585,Democrat
2008,NC,Biscoe,4926,6155,129,Republican
2008,NC,Black Creek,19652,17375,164,Democrat
2008,NC,Black Mountain,69716,52494,1585,Democrat
2008,NC,Bladenboro,7853,7532,95,Democrat
2008,NC,Blowing Rock,14558,13344,470,Democrat
2008,NC,Blue Clay Farms,49145,50544,976,Republican
2008,NC,Boardman,11076,12994,212,Republican
2008,NC,Bogue,11130,23131,336,Republican
2008,NC,Boiling Spring Lakes,21331,30753,524,Republican
2008,NC,Boiling Springs,17363,26078,394,Republican
2008,NC,Bolivia,21331,30753,524,Republican
2008,NC,Bolton,11076,12994,212,Republican
2008,NC,Bonnetsville,11836,14038,164,Republican
2008,NC,Boone,14558,13344,470,Democrat
2008,NC,Boonville,4527,12409,211,Republican
2008,NC,Bostic,9641,18769,310,Republican
2008,NC,Bowmore,9227,6293,107,Democrat
2008,NC,Brevard,7275,9401,233,Republican
2008,NC,Brices Creek,19352,24901,345,Republican
2008,NC,Bridgeton,19352,24901,345,Republican
2008,NC,Broad Creek,11130,23131,336,Republican
2008,NC,Broadway,10784,12775,229,Republican
2008,NC,Brogden,22671,26952,259,Republican
2008,NC,Brookford,25656,42993,802,Republican
2008,NC,Brunswick,11076,12994,212,Republican
2008,NC,Bryson City,2806,2900,92,Republican
2008,NC,Buies Creek,16785,23579,341,Republican
2008,NC,Bunn,13085,13273,281,Republican
2008,NC,Bunnlevel,16785,23579,341,Republican
2008,NC,Burgaw,9907,13618,224,Republican
2008,NC,Burlington,28918,34859,576,Republican
2008,NC,Burnsville,4486,5045,186,Republican
2008,NC,Butner,13074,11447,204,Democrat
2008,NC,Butters,7853,7532,95,Democrat
2008,NC,Buxton,8074,9745,229,Republican
2008,NC,Cajah's Mountain,12081,22526,548,Republican
2008,NC,Calabash,21331,30753,524,Republican
2008,NC,Calypso,8958,10834,112,Republican
2008,NC,Camden,1597,3140,84,Republican
2008,NC,Cameron,17624,27314,390,Republican
2008,NC,Candor,4926,6155,129,Republican
2008,NC,Canton,12730,14910,427,Republican
2008,NC,Cape Carteret,11130,23131,336,Republican
2008,NC,Caroleen,9641,18769,310,Republican
2008,NC,Carolina Beach,49145,50544,976,Republican
2008,NC,Carolina Shores,21331,30753,524,Republican
2008,NC,Carrboro,53806,20266,838,Democrat
2008,NC,Carthage,17624,27314,390,Republican
2008,NC,Cary,250891,187001,4353,Democrat
2008,NC,Casar,17363,26078,394,Republican
2008,NC,Cashiers,8766,7854,246,Democrat
2008,NC,Castalia,23099,23728,291,Republican
2008,NC,Castle Hayne,49145,50544,976,Republican
2008,NC,Caswell Beach,21331,30753,524,Republican
2008,NC,Catawba,25656,42993,802,Republican
2008,NC,Cedar Point,11130,23131,336,Republican
2008,NC,Cedar Rock,12081,22526,548,Republican
2008,NC,Centerville,13085,13273,281,Republican
2008,NC,Cerro Gordo,11076,12994,212,Republican
2008,NC,Chadbourn,11076,12994,212,Republican
2008,NC,Chapel Hill,53806,20266,838,Democrat
2008,NC,Charlotte,253958,153848,3011,Democrat
2008,NC,Cherokee,2806,2900,92,Republican
2008,NC,Cherryville,31384,52507,511,Republican
2008,NC,Chimney Rock Village,9641,18769,310,Republican
2008,NC,China Grove,23391,37451,718,Republican
2008,NC,Chocowinity,9454,13460,96,Republican
2008,NC,Claremont,25656,42993,802,Republican
2008,NC,Clarkton,7853,7532,95,Democrat
2008,NC,Clayton,26795,43622,600,Republican
2008,NC,Clemmons,91085,73674,1374,Democrat
2008,NC,Cleveland,23391,37451,718,Republican
2008,NC,Cliffside,9641,18769,310,Republican
2008,NC,Clinton,11836,14038,164,Republican
2008,NC,Clyde,12730,14910,427,Republican
2008,NC,Coats,16785,23579,341,Republican
2008,NC,Cofield,7513,3089,48,Democrat
2008,NC,Coinjock,3737,7234,131,Republican
2008,NC,Colerain,6365,3376,22,Democrat
2008,NC,Columbia,933,960,17,Republican
2008,NC,Columbus,4396,5990,176,Republican
2008,NC,Como,7513,3089,48,Democrat
2008,NC,Concord,31546,45924,524,Republican
2008,NC,Conetoe,17403,8445,82,Democrat
2008,NC,Connelly Springs,14901,22102,440,Republican
2008,NC,Conover,25656,42993,802,Republican
2008,NC,Conway,6903,3671,44,Democrat
2008,NC,Cooleemee,6178,13981,209,Republican
2008,NC,Cordova,9713,9424,190,Democrat
2008,NC,Cornelius,253958,153848,3011,Democrat
2008,NC,Cove City,19352,24901,345,Republican
2008,NC,Cove Creek,14558,13344,470,Democrat
2008,NC,Cramerton,31384,52507,511,Republican
2008,NC,Creedmoor,13074,11447,204,Democrat
2008,NC,Creswell,3748,2670,36,Democrat
2008,NC,Cricket,8934,20288,502,Republican
2008,NC,Crossnore,2178,5681,84,Republican
2008,NC,Cullowhee,8766,7854,246,Democrat
2008,NC,Dallas,31384,52507,511,Republican
2008,NC,Dana,20082,30930,602,Republican
2008,NC,Danbury,6875,14488,380,Republican
2008,NC,Davidson,253958,153848,3011,Democrat
2008,NC,Davis,11130,23131,336,Republican
2008,NC,Deercroft,8151,6005,61,Democrat
2008,NC,Delco,11076,12994,212,Republican
2008,NC,Delway,11836,14038,164,Republican
2008,NC,Denton,22433,45419,729,Republican
2008,NC,Denver,11713,23631,454,Republican
2008,NC,Dillsboro,8766,7854,246,Democrat
2008,NC,Dobbins Heights,9713,9424,190,Democrat
2008,NC,Dobson,10475,18730,320,Republican
2008,NC,Dortches,23099,23728,291,Republican
2008,NC,Dover,19352,24901,345,Republican
2008,NC,Drexel,14901,22102,440,Republican
2008,NC,Dublin,7853,7532,95,Democrat
2008,NC,Duck,8074,9745,229,Republican
2008,NC,Dundarrach,9227,6293,107,Democrat
2008,NC,Dunn,16785,23579,341,Republican
2008,NC,Durham,103456,32353,1088,Democrat
2008,NC,Earl,17363,26078,394,Republican
2008,NC,East Arcadia,7853,7532,95,Democrat
2008,NC,East Bend,4527,12409,211,Republican
2008,NC,East Flat Rock,20082,30930,602,Republican
2008,NC,East Laurinburg,8151,6005,61,Democrat
2008,NC,East Rockingham,9713,9424,190,Democrat
2008,NC,East Spencer,23391,37451,718,Republican
2008,NC,Eastover,74693,52151,731,Democrat
2008,NC,Eden,17255,23899,458,Republican
2008,NC,Edenton,3688,3773,51,Republican
2008,NC,Edneyville,20082,30930,602,Republican
2008,NC,Efland,53806,20266,838,Democrat
2008,NC,Elizabeth City,10272,7778,130,Democrat
2008,NC,Elizabethtown,7853,7532,95,Democrat
2008,NC,Elk Park,2178,5681,84,Republican
2008,NC,Elkin,10475,18730,320,Republican
2008,NC,Ellenboro,9641,18769,310,Republican
2008,NC,Ellerbe,9713,9424,190,Democrat
2008,NC,Elm City,19652,17375,164,Democrat
2008,NC,Elon,28918,34859,576,Republican
2008,NC,Elrod,23058,17433,343,Democrat
2008,NC,Elroy,22671,26952,259,Republican
2008,NC,Emerald Isle,11130,23131,336,Republican
2008,NC,Enfield,16047,8961,83,Democrat
2008,NC,Engelhard,1241,1212,16,Democrat
2008,NC,Enochville,23391,37451,718,Republican
2008,NC,Erwin,16785,23579,341,Republican
2008,NC,Etowah,20082,30930,602,Republican
2008,NC,Eureka,22671,26952,259,Republican
2008,NC,Everetts,6539,5957,45,Democrat
2008,NC,Evergreen,11076,12994,212,Republican
2008,NC,Fair Bluff,11076,12994,212,Republican
2008,NC,Fairfield,1241,1212,16,Democrat
2008,NC,Fairfield Harbour,19352,24901,345,Republican
2008,NC,Fairmont,23058,17433,343,Democrat
2008,NC,Fairplains,8934,20288,502,Republican
2008,NC,Fairview,31189,54123,777,Republican
2008,NC,Faison,8958,10834,112,Republican
2008,NC,Faith,23391,37451,718,Republican
2008,NC,Falcon,74693,52151,731,Democrat
2008,NC,Falkland,40501,33927,456,Democrat
2008,NC,Fallston,17363,26078,394,Republican
2008,NC,Farmville,40501,33927,456,Democrat
2008,NC,Fayetteville,74693,52151,731,Democrat
2008,NC,Fearrington Village,17862,14668,350,Democrat
2008,NC,Five Points,9227,6293,107,Democrat
2008,NC,Flat Rock,20082,30930,602,Republican
2008,NC,Fletcher,20082,30930,602,Republican
2008,NC,Fontana Dam,1265,2824,82,Republican
2008,NC,Forest City,9641,18769,310,Republican
2008,NC,Forest Hills,8766,7854,246,Democrat
2008,NC,Forest Oaks,142101,97718,1952,Democrat
2008,NC,Foscoe,14558,13344,470,Democrat
2008,NC,Fountain,40501,33927,456,Democrat
2008,NC,Four Oaks,26795,43622,600,Republican
2008,NC,Foxfire,17624,27314,390,Republican
2008,NC,Franklin,6620,10317,301,Republican
2008,NC,Franklinton,13085,13273,281,Republican
2008,NC,Franklinville,16414,40998,735,Republican
2008,NC,Fremont,22671,26952,259,Republican
2008,NC,Frisco,8074,9745,229,Republican
2008,NC,Fruitland,20082,30930,602,Republican
2008,NC,Fuquay-Varina,250891,187001,4353,Democrat
2008,NC,Gamewell,12081,22526,548,Republican
2008,NC,Garland,11836,14038,164,Republican
2008,NC,Garner,250891,187001,4353,Democrat
2008,NC,Garysburg,6903,3671,44,Democrat
2008,NC,Gaston,6903,3671,44,Democrat
2008,NC,Gastonia,31384,52507,511,Republican
2008,NC,Gatesville,2830,2547,43,Democrat
2008,NC,Germanton,91085,73674,1374,Democrat
2008,NC,Gerton,20082,30930,602,Republican
2008,NC,Gibson,8151,6005,61,Democrat
2008,NC,Gibsonville,142101,97718,1952,Democrat
2008,NC,Glen Alpine,14901,22102,440,Republican
2008,NC,Glen Raven,28918,34859,576,Republican
2008,NC,Glenville,8766,7854,246,Democrat
2008,NC,Gloucester,11130,23131,336,Republican
2008,NC,Godwin,74693,52151,731,Democrat
2008,NC,Goldsboro,22671,26952,259,Republican
2008,NC,Goldston,17862,14668,350,Democrat
2008,NC,Gorman,103456,32353,1088,Democrat
2008,NC,Graham,28918,34859,576,Republican
2008,NC,Grandfather,2178,5681,84,Republican
2008,NC,Granite Falls,12081,22526,548,Republican
2008,NC,Granite Quarry,23391,37451,718,Republican
2008,NC,Grantsboro,2838,3823,51,Republican
2008,NC,Green Level,28918,34859,576,Republican
2008,NC,Greenevers,8958,10834,112,Republican
2008,NC,Greensboro,142101,97718,1952,Democrat
2008,NC,Greenville,40501,33927,456,Democrat
2008,NC,Grifton,40501,33927,456,Democrat
2008,NC,Grimesland,40501,33927,456,Democrat
2008,NC,Grover,17363,26078,394,Republican
2008,NC,Gulf,17862,14668,350,Democrat
2008,NC,Half Moon,19499,30278,426,Republican
2008,NC,Halifax,16047,8961,83,Democrat
2008,NC,Hallsboro,11076,12994,212,Republican
2008,NC,Hamilton,6539,5957,45,Democrat
2008,NC,Hamlet,9713,9424,190,Democrat
2008,NC,Hampstead,9907,13618,224,Republican
2008,NC,Harkers Island,11130,23131,336,Republican
2008,NC,Harmony,27318,45148,696,Republican
2008,NC,Harrells,11836,14038,164,Republican
2008,NC,Harrellsville,7513,3089,48,Democrat
2008,NC,Harrisburg,31546,45924,524,Republican
2008,NC,Hassell,6539,5957,45,Democrat
2008,NC,Hatteras,8074,9745,229,Republican
2008,NC,Havelock,19352,24901,345,Republican
2008,NC,Haw River,28918,34859,576,Republican
2008,NC,Hayesville,1734,3707,102,Republican
2008,NC,Hays,8934,20288,502,Republican
2008,NC,Hemby Bridge,31189,54123,777,Republican
2008,NC,Henderson,13166,7606,99,Democrat
2008,NC,Hendersonville,20082,30930,602,Republican
2008,NC,Henrietta,9641,18769,310,Republican
2008,NC,Hertford,2772,3678,51,Republican
2008,NC,Hickory,25656,42993,802,Republican
2008,NC,Hiddenite,5167,11790,297,Republican
2008,NC,High Point,142101,97718,1952,Democrat
2008,NC,High Shoals,31384,52507,511,Republican
2008,NC,Highlands,6620,10317,301,Republican
2008,NC,Hightsville,49145,50544,976,Republican
2008,NC,Hildebran,14901,22102,440,Republican
2008,NC,Hillsborough,53806,20266,838,Democrat
2008,NC,Hobgood,16047,8961,83,Democrat
2008,NC,Hobucken,2838,3823,51,Republican
2008,NC,Hoffman,9713,9424,190,Democrat
2008,NC,Holden Beach,21331,30753,524,Republican
2008,NC,Hollister,16047,8961,83,Democrat
2008,NC,Holly Ridge,19499,30278,426,Republican
2008,NC,Holly Springs,250891,187001,4353,Democrat
2008,NC,Hookerton,3796,4272,35,Republican
2008,NC,Hoopers Creek,20082,30930,602,Republican
2008,NC,Hope Mills,74693,52151,731,Democrat
2008,NC,Horse Shoe,20082,30930,602,Republican
2008,NC,Hot Springs,5026,5192,161,Republican
2008,NC,Hudson,12081,22526,548,Republican
2008,NC,Huntersville,253958,153848,3011,Democrat
2008,NC,Icard,14901,22102,440,Republican
2008,NC,Indian Beach,11130,23131,336,Republican
2008,NC,Indian Trail,31189,54123,777,Republican
2008,NC,Ingold,11836,14038,164,Republican
2008,NC,Iron Station,11713,23631,454,Republican
2008,NC,Ivanhoe,11836,14038,164,Republican
2008,NC,JAARS,31189,54123,777,Republican
2008,NC,Jackson,6903,3671,44,Democrat
2008,NC,Jackson Heights,13378,13401,118,Republican
2008,NC,Jacksonville,19499,30278,426,Republican
2008,NC,James City,19352,24901,345,Republican
2008,NC,Jamestown,142101,97718,1952,Democrat
2008,NC,Jamesville,6539,5957,45,Democrat
2008,NC,Jefferson,4872,7916,281,Republican
2008,NC,Jonesville,4527,12409,211,Republican
2008,NC,Kannapolis,31546,45924,524,Republican
2008,NC,Keener,11836,14038,164,Republican
2008,NC,Kelford,6365,3376,22,Democrat
2008,NC,Kelly,7853,7532,95,Democrat
2008,NC,Kenansville,8958,10834,112,Republican
2008,NC,Kenly,26795,43622,600,Republican
2008,NC,Kernersville,91085,73674,1374,Democrat
2008,NC,Kill Devil Hills,8074,9745,229,Republican
2008,NC,King,6875,14488,380,Republican
2008,NC,Kings Grant,49145,50544,976,Republican
2008,NC,Kings Mountain,17363,26078,394,Republican
2008,NC,Kingstown,17363,26078,394,Republican
2008,NC,Kinston,13378,13401,118,Republican
2008,NC,Kittrell,13166,7606,99,Democrat
2008,NC,Kitty Hawk,8074,9745,229,Republican
2008,NC,Knightdale,250891,187001,4353,Democrat
2008,NC,Kure Beach,49145,50544,976,Republican
2008,NC,La Grange,13378,13401,118,Republican
2008,NC,Lake Junaluska,12730,14910,427,Republican
2008,NC,Lake Lure,9641,18769,310,Republican
2008,NC,Lake Norman of Catawba,25656,42993,802,Republican
2008,NC,Lake Park,31189,54123,777,Republican
2008,NC,Lake Royale,13085,13273,281,Republican
2008,NC,Lake Santeetlah,1265,2824,82,Republican
2008,NC,Lake Waccamaw,11076,12994,212,Republican
2008,NC,Landis,23391,37451,718,Republican
2008,NC,Lansing,4872,7916,281,Republican
2008,NC,Lasker,6903,3671,44,Democrat
2008,NC,Lattimore,17363,26078,394,Republican
2008,NC,Laurel Hill,8151,6005,61,Democrat
2008,NC,Laurel Park,20082,30930,602,Republican
2008,NC,Laurinburg,8151,6005,61,Democrat
2008,NC,Lawndale,17363,26078,394,Republican
2008,NC,Leggett,17403,8445,82,Democrat
2008,NC,Leland,21331,30753,524,Republican
2008,NC,Lenoir,12081,22526,548,Republican
2008,NC,Lewiston Woodville,6365,3376,22,Democrat
2008,NC,Lewisville,91085,73674,1374,Democrat
2008,NC,Lexington,22433,45419,729,Republican
2008,NC,Liberty,16414,40998,735,Republican
2008,NC,Light Oak,17363,26078,394,Republican
2008,NC,Lilesville,6456,4207,70,Democrat
2008,NC,Lillington,16785,23579,341,Republican
2008,NC,Lincolnton,11713,23631,454,Republican
2008,NC,Linden,74693,52151,731,Democrat
2008,NC,Littleton,16047,8961,83,Democrat
2008,NC,Locust,8878,19329,299,Republican
2008,NC,Long View,25656,42993,802,Republican
2008,NC,Louisburg,13085,13273,281,Republican
2008,NC,Love Valley,27318,45148,696,Republican
2008,NC,Lowell,31384,52507,511,Republican
2008,NC,Lowesville,11713,23631,454,Republican
2008,NC,Lowgap,10475,18730,320,Republican
2008,NC,Lucama,19652,17375,164,Democrat
2008,NC,Lumber Bridge,23058,17433,343,Democrat
2008,NC,Lumberton,23058,17433,343,Democrat
2008,NC,Macclesfield,17403,8445,82,Democrat
2008,NC,Macon,7086,3063,46,Democrat
2008,NC,Madison,17255,23899,458,Republican
2008,NC,Maggie Valley,12730,14910,427,Republican
2008,NC,Magnolia,8958,10834,112,Republican
2008,NC,Maiden,25656,42993,802,Republican
2008,NC,Mamers,16785,23579,341,Republican
2008,NC,Manns Harbor,8074,9745,229,Republican
2008,NC,Manteo,8074,9745,229,Republican
2008,NC,Mar-Mac,22671,26952,259,Republican
2008,NC,Marble,3785,8643,158,Republican
2008,NC,Marietta,23058,17433,343,Democrat
2008,NC,Marion,6571,11534,281,Republican
2008,NC,Mars Hill,5026,5192,161,Republican
2008,NC,Marshall,5026,5192,161,Republican
2008,NC,Marshallberg,11130,23131,336,Republican
2008,NC,Marshville,31189,54123,777,Republican
2008,NC,Marvin,31189,54123,777,Republican
2008,NC,Matthews,253958,153848,3011,Democrat
2008,NC,Maury,3796,4272,35,Republican
2008,NC,Maxton,23058,17433,343,Democrat
2008,NC,Mayodan,17255,23899,458,Republican
2008,NC,Maysville,2378,2817,32,Republican
2008,NC,McAdenville,31384,52507,511,Republican
2008,NC,McDonald,23058,17433,343,Democrat
2008,NC,McFarlan,6456,4207,70,Democrat
2008,NC,McLeansville,142101,97718,1952,Democrat
2008,NC,Mebane,28918,34859,576,Republican
2008,NC,Mesic,2838,3823,51,Republican
2008,NC,Micro,26795,43622,600,Republican
2008,NC,Middleburg,13166,7606,99,Democrat
2008,NC,Middlesex,23099,23728,291,Republican
2008,NC,Midland,31546,45924,524,Republican
2008,NC,Midway,22433,45419,729,Republican
2008,NC,Millers Creek,8934,20288,502,Republican
2008,NC,Millingport,8878,19329,299,Republican
2008,NC,Mills River,20082,30930,602,Republican
2008,NC,Milton,5545,5208,109,Democrat
2008,NC,Mineral Springs,31189,54123,777,Republican
2008,NC,Minnesott Beach,2838,3823,51,Republican
2008,NC,Mint Hill,253958,153848,3011,Democrat
2008,NC,Misenheimer,8878,19329,299,Republican
2008,NC,Mocksville,6178,13981,209,Republican
2008,NC,Momeyer,23099,23728,291,Republican
2008,NC,Moncure,17862,14668,350,Democrat
2008,NC,Monroe,31189,54123,777,Republican
2008,NC,Montreat,69716,52494,1585,Democrat
2008,NC,Mooresboro,17363,26078,394,Republican
2008,NC,Mooresville,27318,45148,696,Republican
2008,NC,Moravian Falls,8934,20288,502,Republican
2008,NC,Morehead City,11130,23131,336,Republican
2008,NC,Morganton,14901,22102,440,Republican
2008,NC,Morrisville,250891,187001,4353,Democrat
2008,NC,Morven,6456,4207,70,Democrat
2008,NC,Mount Airy,10475,18730,320,Republican
2008,NC,Mount Gilead,4926,6155,129,Republican
2008,NC,Mount Holly,31384,52507,511,Republican
2008,NC,Mount Olive,22671,26952,259,Republican
2008,NC,Mount Pleasant,31546,45924,524,Republican
2008,NC,Mountain Home,20082,30930,602,Republican
2008,NC,Mountain View,25656,42993,802,Republican
2008,NC,Moyock,3737,7234,131,Republican
2008,NC,Mulberry,8934,20288,502,Republican
2008,NC,Murfreesboro,7513,3089,48,Democrat
2008,NC,Murphy,3785,8643,158,Republican
2008,NC,Murraysville,49145,50544,976,Republican
2008,NC,Myrtle Grove,49145,50544,976,Republican
2008,NC,Nags Head,8074,9745,229,Republican
2008,NC,Nashville,23099,23728,291,Republican
2008,NC,Navassa,21331,30753,524,Republican
2008,NC,Neuse Forest,19352,24901,345,Republican
2008,NC,New Bern,19352,24901,345,Republican
2008,NC,New London,8878,19329,299,Republican
2008,NC,Newland,2178,5681,84,Republican
2008,NC,Newport,11130,23131,336,Republican
2008,NC,Newton,25656,42993,802,Republican
2008,NC,Newton Grove,11836,14038,164,Republican
2008,NC,Norlina,7086,3063,46,Democrat
2008,NC,Norman,9713,9424,190,Democrat
2008,NC,North Topsail Beach,19499,30278,426,Republican
2008,NC,North Wilkesboro,8934,20288,502,Republican
2008,NC,Northchase,49145,50544,976,Republican
2008,NC,Northlakes,12081,22526,548,Republican
2008,NC,Northwest,21331,30753,524,Republican
2008,NC,Norwood,8878,19329,299,Republican
2008,NC,Oak City,6539,5957,45,Democrat
2008,NC,Oak Island,21331,30753,524,Republican
2008,NC,Oak Ridge,142101,97718,1952,Democrat
2008,NC,Oakboro,8878,19329,299,Republican
2008,NC,Ocean Isle Beach,21331,30753,524,Republican
2008,NC,Ocracoke,1241,1212,16,Democrat
2008,NC,Ogden,49145,50544,976,Republican
2008,NC,Old Fort,6571,11534,281,Republican
2008,NC,Old Hundred,8151,6005,61,Democrat
2008,NC,Oriental,2838,3823,51,Republican
2008,NC,Orrum,23058,17433,343,Democrat
2008,NC,Ossipee,28918,34859,576,Republican
2008,NC,Oxford,13074,11447,204,Democrat
2008,NC,Pantego,9454,13460,96,Republican
2008,NC,Parkton,23058,17433,343,Democrat
2008,NC,Parmele,6539,5957,45,Democrat
2008,NC,Patterson Springs,17363,26078,394,Republican
2008,NC,Peachland,6456,4207,70,Democrat
2008,NC,Peletier,11130,23131,336,Republican
2008,NC,Pembroke,23058,17433,343,Democrat
2008,NC,Pikeville,22671,26952,259,Republican
2008,NC,Pilot Mountain,10475,18730,320,Republican
2008,NC,Pine Knoll Shores,11130,23131,336,Republican
2008,NC,Pine Level,26795,43622,600,Republican
2008,NC,Pinebluff,17624,27314,390,Republican
2008,NC,Pinehurst,17624,27314,390,Republican
2008,NC,Pinetops,17403,8445,82,Democrat
2008,NC,Pinetown,9454,13460,96,Republican
2008,NC,Pineville,253958,153848,3011,Democrat
2008,NC,Piney Green,19499,30278,426,Republican
2008,NC,Pink Hill,13378,13401,118,Republican
2008,NC,Pinnacle,6875,14488,380,Republican
2008,NC,Pittsboro,17862,14668,350,Democrat
2008,NC,Plain View,11836,14038,164,Republican
2008,NC,Pleasant Garden,142101,97718,1952,Democrat
2008,NC,Pleasant Hill,8934,20288,502,Republican
2008,NC,Plymouth,3748,2670,36,Democrat
2008,NC,Polkton,6456,4207,70,Democrat
2008,NC,Polkville,17363,26078,394,Republican
2008,NC,Pollocksville,2378,2817,32,Republican
2008,NC,Porters Neck,49145,50544,976,Republican
2008,NC,Potters Hill,8958,10834,112,Republican
2008,NC,Powellsville,6365,3376,22,Democrat
2008,NC,Princeton,26795,43622,600,Republican
2008,NC,Princeville,17403,8445,82,Democrat
2008,NC,Proctorville,23058,17433,343,Democrat
2008,NC,Prospect,23058,17433,343,Democrat
2008,NC,Pumpkin Center,19499,30278,426,Republican
2008,NC,Raeford,9227,6293,107,Democrat
2008,NC,Raemon,23058,17433,343,Democrat
2008,NC,Raleigh,250891,187001,4353,Democrat
2008,NC,Ramseur,16414,40998,735,Republican
2008,NC,Randleman,16414,40998,735,Republican
2008,NC,Ranlo,31384,52507,511,Republican
